Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,lon,lat
06/16/2024 08:00:00 AM,131XX S CORLISS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10,54,2024,-87.602333926,41.65637093
05/17/2015 12:30:00 PM,046XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2015,-87.741658017,41.886373853
01/21/2025 09:00:00 PM,048XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,3,2025,-87.654857679,41.970481724
12/28/2012 06:00:00 PM,020XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2012,-87.643946797,41.855120711
07/11/2012 10:00:00 PM,082XX S MARYLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,44,2012,-87.603796699,41.745225027
01/05/2005 08:00:00 PM,084XX S EXCHANGE AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,10,46,2005,-87.552729848,41.742197271
01/26/2015 02:00:00 PM,0000X W 113TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,34,49,2015,-87.624609868,41.688934828
08/05/2023 09:30:00 PM,052XX S PARKSIDE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,23,56,2023,-87.763672783,41.797598299
08/06/2016 05:45:00 AM,066XX S BISHOP ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,17,67,2016,-87.66039823,41.773161684
09/28/2005 09:00:00 AM,029XX E 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2005,-87.553878184,41.75389304
10/26/2003 03:40:00 PM,059XX W SUPERIOR ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2003,-87.772970392,41.893822376
11/21/2024 12:00:00 PM,015XX W 59TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,67,2024,-87.662265259,41.786776062
10/12/2014 04:30:00 PM,017XX W 90TH PL,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,21,73,2014,-87.665688072,41.729324813
08/02/2021 12:00:00 AM,024XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2021,-87.687045945,41.892105849
09/13/2007 08:30:00 PM,106XX S GREEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,73,2007,-87.643849909,41.700547874
11/05/2016 04:15:00 AM,032XX N HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2016,-87.649311786,41.94131081
12/04/2014 08:00:00 PM,008XX E BOWEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,36,2014,-87.605621573,41.819480551
01/18/2007 05:00:00 PM,110XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2007,-87.618278457,41.694002809
11/15/2011 06:25:00 AM,035XX W 61ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,66,2011,-87.711624683,41.782481795
04/19/2011 06:05:00 PM,001XX W 87TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,44,2011,-87.628068782,41.736259984
10/19/2017 11:30:00 PM,003XX W 42ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,3,37,2017,-87.634056519,41.818180759
04/29/2003 07:00:00 AM,028XX N WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,21,2003,-87.703772838,41.932750287
04/17/2015 09:30:00 PM,019XX W HUBBARD ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,26,24,2015,-87.674678054,41.889763346
11/12/2023 08:00:00 PM,006XX N PINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2023,-87.763451809,41.891997263
11/25/2002 08:00:00 PM,026XX W MONTROSE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,47,4,2002,-87.694109028,41.961277895
03/07/2006 08:00:00 PM,025XX N LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2006,-87.719504437,41.927163155
12/11/2024 05:00:00 AM,078XX S COLES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2024,-87.552581097,41.754172384
01/27/2006 12:01:00 AM,048XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,38,2006,-87.611394084,41.806909786
05/26/2010 01:30:00 PM,052XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2010,-87.756205338,41.891189941
01/23/2006 04:00:00 AM,061XX S VERNON AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,20,42,2006,-87.614488648,41.783383253
05/20/2005 12:00:00 PM,092XX S LANGLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,44,2005,-87.607022208,41.727264747
03/09/2023 09:00:00 AM,050XX W GLADYS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2023,-87.751335411,41.875800315
10/08/2011 07:00:00 PM,052XX N CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,4,2011,-87.698929798,41.976046505
01/27/2002 01:30:00 PM,067XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),6,68,2002,-87.64457886,41.771852212
02/06/2018 11:00:00 PM,072XX W TALCOTT AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,41,10,2018,-87.807571304,41.986159018
12/20/2001 02:30:00 AM,079XX S WABASH AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,6,44,2001,-87.623113118,41.749750661
09/24/2023 09:00:00 PM,002XX W 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),6,69,2023,-87.630165513,41.76907549
02/16/2023 10:40:00 AM,035XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),11,60,2023,-87.646093263,41.830166282
03/12/2003 12:00:00 PM,053XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,13,2003,-87.713604893,41.978171094
02/10/2025 03:00:00 AM,033XX N BROADWAY,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),44,6,2025,-87.644885529,41.943438563
10/02/2005 08:00:00 PM,026XX W 25TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2005,-87.691479958,41.846499298
03/20/2003 12:30:00 AM,008XX E 88TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,44,2003,-87.603539831,41.73393057
06/01/2003 06:30:00 PM,007XX S OAKLEY BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,28,2003,-87.683759658,41.87280624
03/16/2017 08:45:00 PM,018XX N LUNA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2017,-87.764378849,41.913758195
08/19/2009 08:00:00 PM,027XX N OAK PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,18,2009,-87.795427199,41.929610337
09/12/2002 04:00:00 PM,009XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,2,28,2002,-87.64987086,41.877905955
06/15/2005 02:00:00 PM,027XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,2,27,2005,-87.695206577,41.882908875
10/16/2006 03:30:00 PM,021XX N MULLIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,19,2006,-87.784076129,41.918804702
06/25/2005 08:30:00 AM,015XX S KOSTNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2005,-87.734769875,41.859858864
02/04/2002 10:00:00 PM,073XX S KINGSTON AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2002,-87.563687036,41.761731013
10/31/2022 05:40:00 PM,035XX W 83RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,18,70,2022,-87.710705254,41.741443985
08/08/2024 10:00:00 PM,026XX W 55TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,63,2024,-87.689420934,41.793772993
09/21/2010 02:15:00 PM,061XX S DORCHESTER AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,20,42,2010,-87.591426496,41.783974844
03/10/2003 09:00:00 PM,0000X E 18TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,33,2003,-87.627010077,41.857816939
01/06/2023 08:00:00 PM,022XX W MONROE ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,27,28,2023,-87.683254514,41.879900007
09/02/2018 02:00:00 AM,015XX N ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2018,-87.692085955,41.908898648
03/30/2016 07:00:00 PM,002XX W 87TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,44,2016,-87.629162044,41.736129473
09/09/2002 08:30:00 AM,132XX S CORLISS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,9,54,2002,-87.602325685,41.65548171
08/28/2011 01:30:00 AM,099XX S YALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2011,-87.62967782,41.71371157
02/02/2013 10:00:00 PM,027XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,35,2013,-87.623597893,41.844052668
10/11/2003 08:00:00 PM,040XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,26,2003,-87.726381846,41.873437325
07/01/2014 09:00:00 PM,0000X E 102ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2014,-87.621747919,41.708099997
04/25/2001 10:30:00 PM,020XX N KENNETH AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.737730839,41.917742158
08/20/2010 09:00:00 PM,053XX S MORGAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,61,2010,-87.65007533,41.796597359
01/29/2002 08:00:00 PM,004XX N LOCKWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2002,-87.757796948,41.888179258
08/24/2024 09:30:00 AM,057XX N LINCOLN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,CAR WASH,40,2,2024,-87.699017018,41.985415685
12/23/2007 05:00:00 PM,072XX S MAY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,17,68,2007,-87.652834901,41.762447305
05/23/2004 08:00:00 PM,019XX W 50TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,61,2004,-87.673714594,41.803061102
03/26/2024 07:10:00 AM,027XX N KENMORE AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,43,7,2024,-87.655151177,41.931705013
07/25/2024 06:00:00 PM,077XX S KINGSTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2024,-87.562648192,41.754509295
07/26/2007 08:00:00 PM,100XX S PEORIA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,73,2007,-87.645381566,41.711446539
05/08/2012 11:30:00 PM,020XX N MOZART ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2012,-87.698610137,41.917837183
01/05/2013 09:24:00 AM,076XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,71,2013,-87.673266583,41.754849524
07/18/2010 10:00:00 AM,005XX N GREEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,24,2010,-87.648800517,41.891491811
05/29/2025 12:00:00 PM,028XX W PETERSON AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,50,2,2025,-87.700990326,41.990434729
03/02/2012 10:00:00 PM,018XX N STOCKTON DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2012,-87.63288474,41.915517634
03/03/2005 05:30:00 PM,069XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2005,-87.618567334,41.769053315
02/06/2023 05:00:00 PM,102XX S COMMERCIAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,10,51,2023,-87.552557271,41.709247909
11/22/2022 07:15:00 PM,003XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),28,27,2022,-87.705995515,41.87654129
01/02/2004 06:30:00 PM,0000X S MASON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2004,-87.773012089,41.87980496
01/25/2003 01:00:00 AM,032XX W BYRON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,16,2003,-87.708273325,41.95209966
08/13/2010 05:13:00 AM,042XX W CARROLL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2010,-87.731450691,41.886932776
09/18/2004 04:00:00 AM,039XX S LAKE PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,36,2004,-87.603072021,41.823665846
05/20/2001 02:20:00 PM,045XX W DIVISION ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2001,-87.7398209,41.902338611
02/26/2025 12:00:00 AM,103XX S DOTY AVE E,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,10,51,2025,-87.580708771,41.707756212
06/05/2001 08:15:00 PM,074XX S NORMAL AV,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2001,-87.637094276,41.75919705
04/11/2025 08:00:00 PM,010XX W ROSEMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,48,77,2025,-87.657643177,41.996400617
10/02/2022 12:30:00 AM,019XX S HOMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,24,29,2022,-87.71021265,41.854805054
11/27/2023 05:00:00 PM,018XX N ORLEANS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2023,-87.637512422,41.915674749
05/09/2004 03:00:00 AM,035XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2004,-87.713985428,41.875412863
05/27/2011 11:00:00 PM,016XX N LUNA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,37,25,2011,-87.764236387,41.909943001
06/20/2006 01:45:00 AM,019XX W CHICAGO AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,1,24,2006,-87.675003876,41.895945242
07/11/2002 09:00:00 AM,049XX N AVERS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,14,2002,-87.724473077,41.970781481
02/13/2006 09:00:00 AM,030XX S ST LOUIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2006,-87.712171198,41.837894531
01/22/2009 06:00:00 AM,118XX S PEORIA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2009,-87.644387721,41.678975147
01/09/2017 05:30:00 PM,059XX S RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,66,2017,-87.697231976,41.785613828
05/30/2025 10:00:00 AM,040XX S LAKE PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),4,36,2025,-87.601317516,41.820836315
07/16/2010 03:30:00 PM,013XX W 79TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),17,71,2010,-87.656688588,41.750452762
02/28/2009 10:15:00 AM,030XX N TROY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,21,2009,-87.706320262,41.936444228
04/12/2011 07:00:00 PM,058XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),38,15,2011,-87.771660509,41.938505829
07/02/2019 12:03:00 AM,052XX S INDIANA AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,3,40,2019,-87.620955259,41.799057722
07/19/2006 04:05:00 PM,005XX N KEDZIE AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,27,23,2006,-87.706418743,41.891093593
10/02/2001 01:47:00 AM,011XX N WASHTENAW AV,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,NA,NA,2001,-87.694227638,41.901174589
01/07/2002 11:15:00 AM,062XX S MARSHFIELD AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2002,-87.665448943,41.780326321
06/02/2004 04:15:00 PM,045XX N MAPLEWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,4,2004,-87.692434409,41.964015511
07/23/2007 09:30:00 PM,068XX S EAST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2007,-87.583799955,41.771068348
05/12/2012 06:30:00 PM,023XX S CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2012,-87.714919923,41.848933078
08/01/2007 06:00:00 PM,070XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2007,-87.66870114,41.765756505
03/06/2008 09:06:00 AM,041XX S ASHLAND AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),11,61,2008,-87.66521628,41.818972709
08/31/2023 03:20:00 AM,076XX S PAULINA ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,17,71,2023,-87.665980916,41.754826647
12/24/2011 09:00:00 PM,054XX S SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,63,2011,-87.704806268,41.794360406
07/17/2010 10:15:00 PM,023XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,5,2010,-87.687494207,41.943104374
01/08/2012 10:20:00 AM,073XX S HONORE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2012,-87.669767883,41.760414029
08/04/2002 11:00:00 PM,024XX S INDIANA AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,2,33,2002,-87.622187983,41.849079661
01/21/2023 07:00:00 PM,067XX S CONSTANCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2023,-87.580160812,41.772858524
10/26/2015 03:00:00 PM,064XX W WELLINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2015,-87.787372959,41.934638166
03/09/2018 08:00:00 PM,023XX N LISTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2018,-87.677358139,41.923587641
06/30/2007 06:00:00 PM,013XX N CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2007,-87.696953469,41.90595921
10/13/2024 05:50:00 PM,118XX S HALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,19,75,2024,-87.673076099,41.678616627
10/06/2005 09:00:00 AM,015XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2005,-87.664543235,41.8853771
01/19/2011 10:00:00 PM,067XX S GREEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),6,68,2011,-87.645791404,41.771590534
05/05/2012 10:00:00 PM,014XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2012,-87.663547848,41.885393253
04/23/2018 07:00:00 PM,008XX N ST LOUIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,23,2018,-87.71390163,41.896254955
01/23/2021 08:00:00 PM,0000X E 119TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2021,-87.62191355,41.677123015
08/16/2005 11:00:00 PM,038XX S FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,58,2005,-87.697098337,41.824334916
05/05/2016 12:10:00 AM,017XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2016,-87.633490624,41.914204099
12/07/2016 12:00:00 PM,086XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),18,70,2016,-87.740929743,41.736010873
10/17/2020 02:30:00 PM,107XX S BENSLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,51,2020,-87.56319457,41.700499445
03/26/2004 12:00:00 PM,029XX E 82ND ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,7,46,2004,-87.552058852,41.746465588
01/12/2024 09:30:00 PM,046XX N KNOX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,16,2024,-87.743972299,41.965359148
01/10/2023 03:00:00 PM,078XX S KIMBARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,45,2023,-87.593073663,41.752332792
04/17/2005 08:00:00 PM,067XX S SOUTH CHICAGO AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,20,69,2005,-87.61465539,41.77239067
06/24/2005 03:40:00 AM,029XX W 39TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,58,2005,-87.69854317,41.821807201
11/25/2002 08:30:00 PM,037XX S PARNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2002,-87.639907699,41.826355738
05/15/2004 07:30:00 AM,044XX W THOMAS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2004,-87.737287118,41.900667966
03/11/2017 12:00:00 PM,092XX S STONY ISLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,8,48,2017,-87.585437249,41.726983579
10/31/2006 05:30:00 PM,015XX W LAKE ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,27,28,2006,-87.666232862,41.885345764
10/09/2013 03:30:00 PM,028XX N HAMLIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,21,2013,-87.722104796,41.932698407
02/01/2011 02:00:00 PM,020XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2,33,2011,-87.623871195,41.855190551
04/12/2023 10:00:00 PM,061XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,68,2023,-87.648503767,41.782655257
05/18/2021 03:00:00 AM,026XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,35,2021,-87.625311856,41.845045691
12/08/2012 09:30:00 PM,048XX W BERENICE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,15,2012,-87.747978706,41.950659687
